model_name,architecture,attention_type,epoch,train_loss,train_accuracy,test_loss,test_accuracy,cumulative_training_time
MLP - kv_compression,MLP, kv_compression,8,1.0459064245224,0.6299734115600586,1.392759084701538,0.534500002861023,2.213846492767334
MLP - kv_compression,MLP, kv_compression,9,0.9963640570640564,0.649544894695282,1.4111689329147339,0.5216999650001526,2.4905773043632506
MLP - kv_compression,MLP, kv_compression,10,0.9553599953651428,0.661605954170227,1.4177225828170776,0.534500002861023,2.7673081159591675
MLP - kv_compression,MLP, kv_compression,11,0.9142817854881287,0.6759825944900513,1.4501217603683472,0.530299961566925,3.0440389275550843
MLP - kv_compression,MLP, kv_compression,12,0.8669251799583435,0.6951513886451721,1.4969710111618042,0.5246999859809875,3.320769739151001
MLP - kv_compression,MLP, kv_compression,13,0.8224533200263977,0.7092460989952087,1.5218086242675781,0.5307999849319458,3.5975005507469175
MLP - kv_compression,MLP, kv_compression,14,0.7782086133956909,0.7231394648551941,1.6025139093399048,0.5238000154495239,3.8742313623428344
MLP - kv_compression,MLP, kv_compression,15,0.7452085614204407,0.7337910532951355,1.571540117263794,0.5324000120162964,4.150962173938751
MLP - kv_compression,MLP, kv_compression,16,0.7080598473548889,0.7468387484550476,1.647986650466919,0.5349999666213989,4.427692985534668
MLP - kv_compression,MLP, kv_compression,17,0.6702840328216553,0.7605307698249817,1.7030279636383057,0.5259999632835388,4.704423797130585
MLP - kv_compression,MLP, kv_compression,18,0.6507002711296082,0.7670344710350037,1.763643503189087,0.5242999792098999,4.981154608726501
MLP - kv_compression,MLP, kv_compression,19,0.6217294335365295,0.777021586894989,1.7136913537979126,0.5184999704360962,5.257885420322419
MLP - kv_compression,MLP, kv_compression,20,0.5836113691329956,0.7914384603500366,1.8029613494873047,0.5254999995231628,5.534616231918335
MLP - kv_compression,MLP, kv_compression,21,0.5566961169242859,0.8005194664001465,1.9380110502243042,0.5245000123977661,5.811347043514251
MLP - kv_compression,MLP, kv_compression,22,0.5376119017601013,0.8068218231201172,2.0346877574920654,0.5166000127792358,6.088077855110169
MLP - kv_compression,MLP, kv_compression,23,0.5223344564437866,0.81296306848526,2.098109483718872,0.520799994468689,6.364808666706085
MLP - kv_compression,MLP, kv_compression,24,0.48986050486564636,0.8234334588050842,2.1051414012908936,0.5216999650001526,6.641539478302002
MLP - kv_compression,MLP, kv_compression,25,0.46962064504623413,0.8319909572601318,2.107421875,0.5194999575614929,6.918270289897919
MLP - kv_compression,MLP, kv_compression,26,0.4435197114944458,0.8402464389801025,2.2983357906341553,0.5188999772071838,7.195001101493835
MLP - kv_compression,MLP, kv_compression,27,0.40780627727508545,0.8514215350151062,2.4290292263031006,0.5232999920845032,7.471731913089752
MLP - kv_compression,MLP, kv_compression,28,0.4117988348007202,0.853334367275238,2.4335811138153076,0.5160999894142151,7.748462724685669
MLP - kv_compression,MLP, kv_compression,29,0.3950658440589905,0.8595763444900513,2.4523112773895264,0.5209000110626221,8.025193536281586
MLP - kv_compression,MLP, kv_compression,30,0.3829070031642914,0.8606233596801758,2.4963796138763428,0.5163999795913696,8.301924347877502
MLP - kv_compression,MLP, kv_compression,31,0.37059396505355835,0.8668451905250549,2.5549933910369873,0.5192999839782715,8.578655159473419
MLP - kv_compression,MLP, kv_compression,32,0.35847651958465576,0.871234655380249,2.6918160915374756,0.5220000147819519,8.855385971069335
MLP - kv_compression,MLP, kv_compression,33,0.33319205045700073,0.8816647529602051,2.7410969734191895,0.5205000042915344,9.132116782665253
MLP - kv_compression,MLP, kv_compression,34,0.3244951367378235,0.8862354755401611,2.739210367202759,0.5139999985694885,9.40884759426117
MLP - kv_compression,MLP, kv_compression,35,0.3407873213291168,0.8794901371002197,2.8043482303619385,0.5218999981880188,9.685578405857086
MLP - kv_compression,MLP, kv_compression,36,0.30024638772010803,0.8944708108901978,2.911173105239868,0.5286999940872192,9.962309217453003
MLP - kv_compression,MLP, kv_compression,37,0.2930634915828705,0.8945714831352234,2.9898529052734375,0.5180999636650085,10.239040029048919
MLP - kv_compression,MLP, kv_compression,38,0.2828909456729889,0.8971085548400879,3.0415220260620117,0.5178999900817871,10.515770840644837
MLP - kv_compression,MLP, kv_compression,39,0.31407076120376587,0.8882087469100952,3.079948902130127,0.5187999606132507,10.792501652240754
MLP - kv_compression,MLP, kv_compression,40,0.28255128860473633,0.9007731676101685,3.1612915992736816,0.520799994468689,11.06923246383667
MLP - kv_compression,MLP, kv_compression,41,0.2675454318523407,0.9066325426101685,3.182548761367798,0.5185999870300293,11.345963275432586
MLP - kv_compression,MLP, kv_compression,42,0.2740758955478668,0.9025651812553406,3.3219077587127686,0.5135999917984009,11.622694087028503
MLP - kv_compression,MLP, kv_compression,43,0.2757505774497986,0.9046995639801025,3.260998249053955,0.5126999616622925,11.89942489862442
MLP - kv_compression,MLP, kv_compression,44,0.2527202367782593,0.9114046096801758,3.4209115505218506,0.5155999660491943,12.176155710220337
MLP - kv_compression,MLP, kv_compression,45,0.255405068397522,0.9117267727851868,3.3020031452178955,0.513700008392334,12.452886521816254
MLP - kv_compression,MLP, kv_compression,46,0.24675975739955902,0.9128140807151794,3.495394468307495,0.5151000022888184,12.72961733341217
MLP - kv_compression,MLP, kv_compression,47,0.2401253879070282,0.9149484038352966,3.4915733337402344,0.522599995136261,13.006348145008086
MLP - kv_compression,MLP, kv_compression,48,0.21770687401294708,0.9234656691551208,3.5157501697540283,0.5252999663352966,13.283078956604005
MLP - kv_compression,MLP, kv_compression,49,0.2189125269651413,0.9232441782951355,3.648920774459839,0.5221999883651733,13.559809768199921
MLP - kv_compression,MLP, kv_compression,50,0.24143633246421814,0.9162572026252747,3.6060256958007812,0.515500009059906,13.836540579795837
MLP - kv_compression,MLP, kv_compression,51,0.24408741295337677,0.9149484038352966,3.4742379188537598,0.5163999795913696,14.113271391391754
MLP - kv_compression,MLP, kv_compression,52,0.2037452906370163,0.929023027420044,3.940011739730835,0.5252999663352966,14.39000220298767
MLP - kv_compression,MLP, kv_compression,53,0.21034814417362213,0.9270296096801758,3.6929473876953125,0.5146999955177307,14.666733014583588
MLP - kv_compression,MLP, kv_compression,54,0.2069031298160553,0.9269289374351501,3.897813081741333,0.5047000050544739,14.943463826179505
MLP - kv_compression,MLP, kv_compression,55,0.20557264983654022,0.9283987879753113,3.8662526607513428,0.517799973487854,15.220194637775421
MLP - kv_compression,MLP, kv_compression,56,0.21946386992931366,0.9250361919403076,3.791455030441284,0.5214999914169312,15.496925449371338
MLP - kv_compression,MLP, kv_compression,57,0.20234954357147217,0.9304123520851135,3.964712142944336,0.5189999938011169,15.773656260967254
MLP - kv_compression,MLP, kv_compression,58,0.19863614439964294,0.9295666813850403,3.841560125350952,0.5095999836921692,16.050387072563172
MLP - kv_compression,MLP, kv_compression,59,0.22703629732131958,0.9244925379753113,4.00594425201416,0.5116999745368958,16.327117884159087
MLP - kv_compression,MLP, kv_compression,60,0.19219915568828583,0.9338756203651428,4.252570629119873,0.5169000029563904,16.603848695755005
MLP - kv_compression,MLP, kv_compression,61,0.20915499329566956,0.9274524450302124,4.00121545791626,0.5205000042915344,16.880579507350923
MLP - kv_compression,MLP, kv_compression,62,0.18151530623435974,0.9365535974502563,3.9576802253723145,0.5169999599456787,17.157310318946838
MLP - kv_compression,MLP, kv_compression,63,0.18190816044807434,0.9374798536300659,4.079255104064941,0.5152999758720398,17.434041130542756
MLP - kv_compression,MLP, kv_compression,64,0.18516795337200165,0.9358287453651428,4.028901100158691,0.517799973487854,17.71077194213867
MLP - kv_compression,MLP, kv_compression,65,0.21442878246307373,0.927210807800293,3.874772787094116,0.5062999725341797,17.98750275373459
MLP - kv_compression,MLP, kv_compression,66,0.20021629333496094,0.9313385486602783,4.309474945068359,0.5200999975204468,18.264233565330507
MLP - kv_compression,MLP, kv_compression,67,0.153160959482193,0.9475273489952087,4.184816360473633,0.5184000134468079,18.54096437692642
MLP - kv_compression,MLP, kv_compression,68,0.1914225071668625,0.9349629282951355,4.198192596435547,0.5187999606132507,18.81769518852234
MLP - kv_compression,MLP, kv_compression,69,0.178495854139328,0.9407216310501099,4.205638408660889,0.5152999758720398,19.094426000118254
MLP - kv_compression,MLP, kv_compression,70,0.16221953928470612,0.9449500441551208,4.323558807373047,0.5174999833106995,19.371156811714172
MLP - kv_compression,MLP, kv_compression,71,0.16282011568546295,0.9450507164001465,4.194315433502197,0.5115000009536743,19.64788762331009
MLP - kv_compression,MLP, kv_compression,72,0.1788671761751175,0.940097451210022,4.583043575286865,0.5159000158309937,19.924618434906005
MLP - kv_compression,MLP, kv_compression,73,0.1926620900630951,0.9349830746650696,4.585216522216797,0.5209000110626221,20.201349246501923
MLP - kv_compression,MLP, kv_compression,74,0.17006278038024902,0.9430975914001465,4.382155895233154,0.5148000121116638,20.478080058097838
MLP - kv_compression,MLP, kv_compression,75,0.16100144386291504,0.9460574984550476,4.515246868133545,0.5113999843597412,20.754810869693756
MLP - kv_compression,MLP, kv_compression,76,0.14437651634216309,0.9503664374351501,4.346179008483887,0.5259999632835388,21.031541681289674
MLP - kv_compression,MLP, kv_compression,77,0.1760520488023758,0.9426747560501099,4.447757244110107,0.5162999629974365,21.30827249288559
MLP - kv_compression,MLP, kv_compression,78,0.1900179535150528,0.9360905289649963,4.615184783935547,0.5164999961853027,21.585003304481507
MLP - kv_compression,MLP, kv_compression,79,0.17992520332336426,0.939453125,4.764067649841309,0.5153999924659729,21.86173411607742
MLP - kv_compression,MLP, kv_compression,80,0.14803412556648254,0.9496415853500366,4.3363142013549805,0.5159000158309937,22.13846492767334
MLP - kv_compression,MLP, kv_compression,81,0.16130104660987854,0.9475474953651428,4.701057434082031,0.5155999660491943,22.415195739269258
MLP - kv_compression,MLP, kv_compression,82,0.13524200022220612,0.9550378322601318,4.810466289520264,0.511900007724762,22.691926550865173
MLP - kv_compression,MLP, kv_compression,83,0.1491890549659729,0.9495811462402344,4.7907633781433105,0.5203999876976013,22.96865736246109
MLP - kv_compression,MLP, kv_compression,84,0.19849133491516113,0.9359092712402344,4.7676520347595215,0.5090000033378601,23.245388174057005
MLP - kv_compression,MLP, kv_compression,85,0.19827407598495483,0.9352447986602783,4.754157066345215,0.5108000040054321,23.522118985652924
MLP - kv_compression,MLP, kv_compression,86,0.15471215546131134,0.9480307102203369,4.584377288818359,0.5115999579429626,23.79884979724884
MLP - kv_compression,MLP, kv_compression,87,0.14497150480747223,0.95163494348526,4.602626323699951,0.5045999884605408,24.075580608844756
MLP - kv_compression,MLP, kv_compression,88,0.12271402031183243,0.9586621522903442,4.872132778167725,0.5083999633789062,24.352311420440675
MLP - kv_compression,MLP, kv_compression,89,0.11595019698143005,0.9612998962402344,5.1037917137146,0.5101000070571899,24.62904223203659
MLP - kv_compression,MLP, kv_compression,90,0.1505143642425537,0.950185239315033,5.137650489807129,0.5115999579429626,24.905773043632507
MLP - kv_compression,MLP, kv_compression,91,0.18699198961257935,0.9401578307151794,4.970417022705078,0.5087000131607056,25.182503855228425
MLP - kv_compression,MLP, kv_compression,92,0.1743343323469162,0.9429364800453186,4.927614688873291,0.5144999623298645,25.45923466682434
MLP - kv_compression,MLP, kv_compression,93,0.163490891456604,0.9479501843452454,4.769185543060303,0.5152999758720398,25.73596547842026
MLP - kv_compression,MLP, kv_compression,94,0.1579696238040924,0.9483931660652161,5.174375057220459,0.5130999684333801,26.012696290016173
MLP - kv_compression,MLP, kv_compression,95,0.16085922718048096,0.9482119679450989,5.014292240142822,0.5121999979019165,26.28942710161209
MLP - kv_compression,MLP, kv_compression,96,0.15094216167926788,0.9503664374351501,5.147382736206055,0.5108000040054321,26.56615791320801
MLP - kv_compression,MLP, kv_compression,97,0.11935484409332275,0.9605548977851868,4.9290008544921875,0.5171999931335449,26.842888724803924
MLP - kv_compression,MLP, kv_compression,98,0.11942341923713684,0.9617428779602051,4.77510404586792,0.5151000022888184,27.119619536399842
MLP - kv_compression,MLP, kv_compression,99,0.14672452211380005,0.9517759084701538,4.943127632141113,0.5083999633789062,27.396350347995757
MLP - kv_compression,MLP, kv_compression,100,0.15586398541927338,0.9491180181503296,5.10901403427124,0.5169999599456787,27.673081159591675
CNN - kv_compression,CNN, kv_compression,1,1.6125901937484741,0.4076393246650696,1.4197463989257812,0.4773999750614166,0.5929981827735901
CNN - kv_compression,CNN, kv_compression,2,1.31441330909729,0.5249677896499634,1.2970433235168457,0.5236999988555908,1.1859963655471801
CNN - kv_compression,CNN, kv_compression,3,1.2027451992034912,0.5694265365600586,1.2171028852462769,0.5634999871253967,1.7789945483207703
CNN - kv_compression,CNN, kv_compression,4,1.1454546451568604,0.5919176936149597,1.1376632452011108,0.5910999774932861,2.3719927310943603
CNN - kv_compression,CNN, kv_compression,5,1.0659992694854736,0.6167445182800293,1.1311039924621582,0.5952999591827393,2.9649909138679504
CNN - kv_compression,CNN, kv_compression,6,1.0221285820007324,0.6335776448249817,1.11097252368927,0.6035000085830688,3.5579890966415406
CNN - kv_compression,CNN, kv_compression,7,0.977512001991272,0.6512966752052307,1.0940977334976196,0.6068999767303467,4.150987279415131
CNN - kv_compression,CNN, kv_compression,8,0.9181221127510071,0.6714521646499634,1.035616397857666,0.6299999952316284,4.7439854621887205
CNN - kv_compression,CNN, kv_compression,9,0.8878351449966431,0.6819023489952087,1.074833631515503,0.617900013923645,5.336983644962311
CNN - kv_compression,CNN, kv_compression,10,0.8473695516586304,0.6952722072601318,1.1266274452209473,0.6110999584197998,5.929981827735901
CNN - kv_compression,CNN, kv_compression,11,0.8116320371627808,0.7082393765449524,1.0463231801986694,0.6398000121116638,6.522980010509491
CNN - kv_compression,CNN, kv_compression,12,0.7750082612037659,0.7222535014152527,1.1009200811386108,0.6263999938964844,7.115978193283081
CNN - kv_compression,CNN, kv_compression,13,0.7338132262229919,0.7371335029602051,1.0559920072555542,0.6448000073432922,7.708976376056671
CNN - kv_compression,CNN, kv_compression,14,0.7044034004211426,0.7476441264152527,1.0469584465026855,0.6477000117301941,8.301974558830262
CNN - kv_compression,CNN, kv_compression,15,0.6695788502693176,0.7570875883102417,1.1004334688186646,0.638700008392334,8.894972741603851
CNN - kv_compression,CNN, kv_compression,16,0.6343875527381897,0.7722495198249817,1.1309489011764526,0.6395999789237976,9.487970924377441
CNN - kv_compression,CNN, kv_compression,17,0.6121653318405151,0.779941201210022,1.1559793949127197,0.6344000101089478,10.08096910715103
CNN - kv_compression,CNN, kv_compression,18,0.5806964635848999,0.7901900410652161,1.159826636314392,0.6439999938011169,10.673967289924622
CNN - kv_compression,CNN, kv_compression,19,0.5435523986816406,0.802412211894989,1.2178070545196533,0.6389999985694885,11.266965472698212
CNN - kv_compression,CNN, kv_compression,20,0.5057520866394043,0.817191481590271,1.2892646789550781,0.6304000020027161,11.859963655471802
CNN - kv_compression,CNN, kv_compression,21,0.4868476092815399,0.8231716752052307,1.269822359085083,0.6311999559402466,12.452961838245391
CNN - kv_compression,CNN, kv_compression,22,0.46197235584259033,0.8340044617652893,1.3718026876449585,0.6270999908447266,13.045960021018981
CNN - kv_compression,CNN, kv_compression,23,0.4230267107486725,0.8466494679450989,1.427241325378418,0.6248999834060669,13.638958203792573
CNN - kv_compression,CNN, kv_compression,24,0.4008446931838989,0.8537169694900513,1.5033520460128784,0.6227999925613403,14.231956386566162
CNN - kv_compression,CNN, kv_compression,25,0.3856576979160309,0.8581668734550476,1.5312288999557495,0.6202999949455261,14.824954569339752
CNN - kv_compression,CNN, kv_compression,26,0.35408467054367065,0.8717179298400879,1.6353979110717773,0.6179999709129333,15.417952752113342
CNN - kv_compression,CNN, kv_compression,27,0.335875928401947,0.8773759603500366,1.6870911121368408,0.6108999848365784,16.01095093488693
CNN - kv_compression,CNN, kv_compression,28,0.31884121894836426,0.8841615319252014,1.6774437427520752,0.6250999569892883,16.603949117660523
CNN - kv_compression,CNN, kv_compression,29,0.2826359272003174,0.8973702788352966,1.7836029529571533,0.6157999634742737,17.19694730043411
CNN - kv_compression,CNN, kv_compression,30,0.26946160197257996,0.9008335471153259,1.7578943967819214,0.6238999962806702,17.789945483207703
CNN - kv_compression,CNN, kv_compression,31,0.24537478387355804,0.9115254282951355,2.087296724319458,0.6028000116348267,18.382943665981294
CNN - kv_compression,CNN, kv_compression,32,0.25615444779396057,0.9059479236602783,1.8991822004318237,0.616599977016449,18.975941848754882
CNN - kv_compression,CNN, kv_compression,33,0.21742673218250275,0.9197809100151062,2.0527093410491943,0.6129999756813049,19.568940031528474
CNN - kv_compression,CNN, kv_compression,34,0.220795676112175,0.9192171096801758,2.0663132667541504,0.6122999787330627,20.16193821430206
CNN - kv_compression,CNN, kv_compression,35,0.19514848291873932,0.9298082590103149,2.18858003616333,0.6146000027656555,20.754936397075653
CNN - kv_compression,CNN, kv_compression,36,0.1883462518453598,0.9317613840103149,2.2754406929016113,0.6108999848365784,21.347934579849245
CNN - kv_compression,CNN, kv_compression,37,0.18879641592502594,0.930472731590271,2.2755143642425537,0.6103999614715576,21.940932762622833
CNN - kv_compression,CNN, kv_compression,38,0.17121729254722595,0.9369160532951355,2.360858201980591,0.608299970626831,22.533930945396424
CNN - kv_compression,CNN, kv_compression,39,0.14725236594676971,0.946601152420044,2.545470952987671,0.6078999638557434,23.126929128170012
CNN - kv_compression,CNN, kv_compression,40,0.18907339870929718,0.9312177300453186,2.447514295578003,0.6104999780654907,23.719927310943604
CNN - kv_compression,CNN, kv_compression,41,0.18619686365127563,0.931117057800293,2.398033380508423,0.6150999665260315,24.312925493717195
CNN - kv_compression,CNN, kv_compression,42,0.13124766945838928,0.9516147971153259,2.5243442058563232,0.6177999973297119,24.905923676490783
CNN - kv_compression,CNN, kv_compression,43,0.12005314975976944,0.9565681219100952,2.6880712509155273,0.6105999946594238,25.498921859264374
CNN - kv_compression,CNN, kv_compression,44,0.13373860716819763,0.9508697986602783,2.684326410293579,0.6085000038146973,26.091920042037962
CNN - kv_compression,CNN, kv_compression,45,0.1199156641960144,0.9576151371002197,2.819967269897461,0.5956999659538269,26.684918224811554
CNN - kv_compression,CNN, kv_compression,46,0.13462382555007935,0.9510711431503296,2.815311908721924,0.6011999845504761,27.277916407585145
CNN - kv_compression,CNN, kv_compression,47,0.14188197255134583,0.9486348032951355,2.7444324493408203,0.601099967956543,27.870914590358733
CNN - kv_compression,CNN, kv_compression,48,0.08425534516572952,0.970179557800293,2.858267307281494,0.6114999651908875,28.463912773132325
CNN - kv_compression,CNN, kv_compression,49,0.08495861291885376,0.970038652420044,2.982203245162964,0.6090999841690063,29.056910955905913
CNN - kv_compression,CNN, kv_compression,50,0.10059799998998642,0.9642799496650696,3.089158535003662,0.6137999892234802,29.649909138679504
CNN - kv_compression,CNN, kv_compression,51,0.14369189739227295,0.9491986036300659,2.9388227462768555,0.6033999919891357,30.242907321453096
CNN - kv_compression,CNN, kv_compression,52,0.10225359350442886,0.9637966752052307,2.9802253246307373,0.6056999564170837,30.835905504226684
CNN - kv_compression,CNN, kv_compression,53,0.07439544051885605,0.9741864800453186,2.979832887649536,0.6071999669075012,31.428903687000275
CNN - kv_compression,CNN, kv_compression,54,0.08157176524400711,0.9709849953651428,3.1965508460998535,0.604200005531311,32.02190186977386
CNN - kv_compression,CNN, kv_compression,55,0.10440365225076675,0.962890625,3.3433120250701904,0.6013000011444092,32.614900052547455
CNN - kv_compression,CNN, kv_compression,56,0.13743099570274353,0.9526417255401611,2.981900930404663,0.604200005531311,33.207898235321046
CNN - kv_compression,CNN, kv_compression,57,0.09197273850440979,0.9664142727851868,3.083658456802368,0.6093999743461609,33.80089641809464
CNN - kv_compression,CNN, kv_compression,58,0.0607513003051281,0.9794216752052307,3.1839449405670166,0.6054999828338623,34.39389460086822
CNN - kv_compression,CNN, kv_compression,59,0.07202085852622986,0.9738442301750183,3.2458837032318115,0.6115999817848206,34.986892783641814
CNN - kv_compression,CNN, kv_compression,60,0.07100193947553635,0.9755959510803223,3.1977345943450928,0.6168000102043152,35.579890966415405
CNN - kv_compression,CNN, kv_compression,61,0.08130215108394623,0.9717702865600586,3.315808057785034,0.6096000075340271,36.172889149189
CNN - kv_compression,CNN, kv_compression,62,0.09085704386234283,0.9680049419403076,3.311453342437744,0.6053000092506409,36.76588733196259
CNN - kv_compression,CNN, kv_compression,63,0.07619541138410568,0.9731394648551941,3.3838913440704346,0.6057999730110168,37.35888551473617
CNN - kv_compression,CNN, kv_compression,64,0.09065614640712738,0.968226432800293,3.237513780593872,0.613099992275238,37.951883697509764
CNN - kv_compression,CNN, kv_compression,65,0.0895669162273407,0.9684680700302124,3.1885547637939453,0.6079999804496765,38.544881880283356
CNN - kv_compression,CNN, kv_compression,66,0.07827665656805038,0.9730186462402344,3.26212477684021,0.6065999865531921,39.13788006305695
CNN - kv_compression,CNN, kv_compression,67,0.07252797484397888,0.9742267727851868,3.3915131092071533,0.5979999899864197,39.73087824583054
CNN - kv_compression,CNN, kv_compression,68,0.07667898386716843,0.9736629724502563,3.352588653564453,0.6057999730110168,40.32387642860412
CNN - kv_compression,CNN, kv_compression,69,0.09973247349262238,0.9653269648551941,3.4683406352996826,0.6031999588012695,40.916874611377715
CNN - kv_compression,CNN, kv_compression,70,0.10635991394519806,0.9630919694900513,3.2620670795440674,0.6116999983787537,41.509872794151306
CNN - kv_compression,CNN, kv_compression,71,0.05456806346774101,0.9815359115600586,3.41473650932312,0.6035000085830688,42.1028709769249
CNN - kv_compression,CNN, kv_compression,72,0.03796516731381416,0.9874153733253479,3.495814561843872,0.6083999872207642,42.69586915969849
CNN - kv_compression,CNN, kv_compression,73,0.04923553019762039,0.9832272529602051,3.594007968902588,0.6053000092506409,43.288867342472074
CNN - kv_compression,CNN, kv_compression,74,0.09560437500476837,0.967904269695282,3.4170329570770264,0.6029999852180481,43.881865525245665
CNN - kv_compression,CNN, kv_compression,75,0.10274992883205414,0.9635550379753113,3.3106181621551514,0.6075999736785889,44.47486370801926
CNN - kv_compression,CNN, kv_compression,76,0.06271999329328537,0.978656530380249,3.365262985229492,0.6053000092506409,45.06786189079285
CNN - kv_compression,CNN, kv_compression,77,0.03074290230870247,0.990053117275238,3.5409836769104004,0.6162999868392944,45.66086007356644
CNN - kv_compression,CNN, kv_compression,78,0.02075926773250103,0.9938788414001465,3.5860702991485596,0.609499990940094,46.253858256340024
CNN - kv_compression,CNN, kv_compression,79,0.03659447655081749,0.9875764846801758,3.7813594341278076,0.6097999811172485,46.846856439113616
CNN - kv_compression,CNN, kv_compression,80,0.13817822933197021,0.956044614315033,3.231639862060547,0.6056999564170837,47.43985462188721
CNN - kv_compression,CNN, kv_compression,81,0.10922230035066605,0.9623066782951355,3.2464375495910645,0.6053999662399292,48.0328528046608
CNN - kv_compression,CNN, kv_compression,82,0.06225108355283737,0.9781733155250549,3.3575477600097656,0.6017999649047852,48.62585098743439
CNN - kv_compression,CNN, kv_compression,83,0.033138494938611984,0.9891671538352966,3.4311299324035645,0.6110999584197998,49.218849170207974
CNN - kv_compression,CNN, kv_compression,84,0.020170392468571663,0.9940198063850403,3.5698628425598145,0.6128000020980835,49.811847352981566
CNN - kv_compression,CNN, kv_compression,85,0.014637352898716927,0.9958319664001465,3.73028564453125,0.6103999614715576,50.40484553575516
CNN - kv_compression,CNN, kv_compression,86,0.029090937227010727,0.9906772971153259,3.8650918006896973,0.6071000099182129,50.99784371852875
CNN - kv_compression,CNN, kv_compression,87,0.1160442903637886,0.9611186981201172,3.423064947128296,0.6067999601364136,51.59084190130234
CNN - kv_compression,CNN, kv_compression,88,0.12340284883975983,0.9577561020851135,3.3145623207092285,0.5965999960899353,52.183840084075925
CNN - kv_compression,CNN, kv_compression,89,0.05341162905097008,0.9823614358901978,3.365039825439453,0.6039999723434448,52.776838266849516
CNN - kv_compression,CNN, kv_compression,90,0.02857230231165886,0.9913619160652161,3.5550525188446045,0.6068999767303467,53.36983644962311
CNN - kv_compression,CNN, kv_compression,91,0.031400494277477264,0.9896101355552673,3.6950385570526123,0.606499969959259,53.9628346323967
CNN - kv_compression,CNN, kv_compression,92,0.03867501765489578,0.9872744679450989,3.891429901123047,0.6037999987602234,54.55583281517029
CNN - kv_compression,CNN, kv_compression,93,0.08224405348300934,0.9723139405250549,3.4765050411224365,0.6022999882698059,55.148830997943875
CNN - kv_compression,CNN, kv_compression,94,0.16160574555397034,0.9455943703651428,3.138439893722534,0.606499969959259,55.74182918071747
CNN - kv_compression,CNN, kv_compression,95,0.06208343431353569,0.9787974953651428,3.257422685623169,0.6062999963760376,56.33482736349106
CNN - kv_compression,CNN, kv_compression,96,0.029905520379543304,0.9903149008750916,3.3488166332244873,0.6114000082015991,56.92782554626465
CNN - kv_compression,CNN, kv_compression,97,0.012508262880146503,0.9969998002052307,3.546295642852783,0.6139999628067017,57.52082372903824
CNN - kv_compression,CNN, kv_compression,98,0.005979142617434263,0.9988522529602051,3.628997802734375,0.6157000064849854,58.113821911811826
CNN - kv_compression,CNN, kv_compression,99,0.0025627738796174526,0.999818742275238,3.7093002796173096,0.6171000003814697,58.70682009458542
CNN - kv_compression,CNN, kv_compression,100,0.0013372058747336268,0.9999597072601318,3.759857177734375,0.6200999617576599,59.29981827735901
MLP - sparse,MLP, sparse,1,1.6968542337417603,0.3959004282951355,1.520982027053833,0.4641999900341034,0.2731692624092102
MLP - sparse,MLP, sparse,2,1.4644148349761963,0.4836702346801758,1.4440244436264038,0.4883999824523926,0.5463385248184204
MLP - sparse,MLP, sparse,3,1.3531904220581055,0.5221890807151794,1.4188905954360962,0.49619999527931213,0.8195077872276306
MLP - sparse,MLP, sparse,4,1.2815593481063843,0.5477810502052307,1.4020193815231323,0.5016999840736389,1.0926770496368408
MLP - sparse,MLP, sparse,5,1.2066335678100586,0.5736549496650696,1.3656030893325806,0.5270999670028687,1.3658463120460511
MLP - sparse,MLP, sparse,6,1.1427440643310547,0.5965689420700073,1.36113703250885,0.5266000032424927,1.6390155744552612
MLP - sparse,MLP, sparse,7,1.0950474739074707,0.6130396127700806,1.3814282417297363,0.5291000008583069,1.9121848368644714
MLP - sparse,MLP, sparse,8,1.0462929010391235,0.6307385563850403,1.3832170963287354,0.5281999707221985,2.1853540992736815
MLP - sparse,MLP, sparse,9,0.9883411526679993,0.6500483155250549,1.382770299911499,0.5329999923706055,2.4585233616828917
MLP - sparse,MLP, sparse,10,0.950321614742279,0.6646061539649963,1.4137362241744995,0.5336999893188477,2.7316926240921022
MLP - sparse,MLP, sparse,11,0.9114745855331421,0.676566481590271,1.4106014966964722,0.5349999666213989,3.0048618865013124
MLP - sparse,MLP, sparse,12,0.8536717891693115,0.6977891325950623,1.452447772026062,0.5329999923706055,3.2780311489105225
MLP - sparse,MLP, sparse,13,0.8147626519203186,0.708460807800293,1.5204591751098633,0.531499981880188,3.5512004113197326
MLP - sparse,MLP, sparse,14,0.7792519330978394,0.7222736477851868,1.5631245374679565,0.5378999710083008,3.8243696737289428
MLP - sparse,MLP, sparse,15,0.746679961681366,0.735160231590271,1.5751827955245972,0.5263000130653381,4.097538936138153
MLP - sparse,MLP, sparse,16,0.6968937516212463,0.7528189420700073,1.6661564111709595,0.5270000100135803,4.370708198547363
MLP - sparse,MLP, sparse,17,0.6854758262634277,0.7563023567199707,1.6745998859405518,0.5273000001907349,4.643877460956573
MLP - sparse,MLP, sparse,18,0.6512343287467957,0.7672156691551208,1.6595019102096558,0.517799973487854,4.917046723365783
MLP - sparse,MLP, sparse,19,0.6225138902664185,0.7768806219100952,1.7769931554794312,0.5289999842643738,5.190215985774994
MLP - sparse,MLP, sparse,20,0.5695930123329163,0.795062780380249,1.85100519657135,0.5209999680519104,5.4633852481842045
MLP - sparse,MLP, sparse,21,0.5520529747009277,0.8042243719100952,1.86699378490448,0.5288999676704407,5.736554510593415
